Timestamp,Offset_m,Heading_deg,Steer_deg,Speed_PWM,Raw_Speed
1770199084.1664243,0.2061,-8.54,-56,348,34.9
1770199089.3951957,0.9597,9.66,-250,310,31.0
1770199089.4411006,0.9138,8.09,-250,364,36.4
1770199089.5033321,0.9290,11.87,-250,243,24.4
1770199089.5662732,0.9578,17.05,-250,200,20.0
1770199089.6285167,1.0543,20.41,-250,200,20.0
1770199089.681232,1.0580,17.48,-250,200,20.0
1770199089.743857,1.1352,22.87,-250,200,20.0
1770199089.8063655,1.0962,19.38,-250,200,20.0
1770199089.868998,1.1815,26.04,-250,200,20.0
1770199089.9317415,1.3375,36.59,-250,200,20.0
1770199089.9949625,1.1755,24.92,-250,200,20.0
1770199090.0478268,1.1507,23.98,-250,200,20.0
1770199090.1117923,1.0193,12.60,-250,226,22.7
1770199090.1746552,0.9716,9.91,-250,302,30.2
1770199090.2359698,0.8998,5.06,-250,457,45.8
1770199090.2984393,0.8329,1.94,-250,500,50.0
1770199090.360739,0.8498,8.44,-250,352,35.2
1770199090.4133267,1.5613,50.73,-250,200,20.0
1770199090.4770005,1.5762,43.24,-250,200,20.0
1770199090.5400238,1.5097,34.05,-250,200,20.0
1770199090.6023712,1.5927,35.84,-250,200,20.0
1770199090.6638489,1.6643,36.95,-250,200,20.0
1770199090.7267084,1.6955,36.89,-250,200,20.0
1770199090.7890642,1.7799,39.90,-250,200,20.0
1770199090.8511882,1.2995,-10.44,-250,284,28.5
1770199091.6462946,1.1436,20.10,-250,200,20.0
1770199091.70996,1.1253,17.74,-250,200,20.0
1770199091.7711692,1.1484,19.02,-250,200,20.0
1770199091.8338993,1.1429,19.33,-250,200,20.0
1770199091.8883383,1.0983,15.94,-250,200,20.0
1770199091.9494007,1.1114,16.72,-250,200,20.0
1770199092.0121367,1.0538,10.30,-250,289,28.9
1770199092.0736578,1.0779,11.17,-250,262,26.3
1770199092.136152,1.0493,7.93,-250,369,37.0
1770199092.1988778,1.0610,8.91,-250,335,33.6
1770199092.2512572,1.0903,12.56,-250,227,22.8
1770199092.314847,1.0647,10.61,-250,279,28.0
1770199092.3765945,0.7829,-3.47,-250,489,48.9
1770199092.440333,1.5765,51.02,-250,200,20.0
1770199092.5016842,1.3612,24.27,-250,200,20.0
1770199092.5651133,1.2831,0.05,-250,500,50.0
1770199092.6281543,-0.7045,-29.19,250,200,20.0
1770199099.6086884,0.7067,-2.08,-226,499,50.0
1770199099.6714423,0.6796,-4.18,-226,477,47.8
1770199099.7334077,0.7032,-1.76,-227,500,50.0
1770199099.7958672,0.7200,-0.18,-246,500,50.0
1770199099.849113,0.7504,1.41,-250,500,50.0
1770199099.9139836,0.7588,1.99,-250,500,50.0
1770199099.9773514,0.7588,1.32,-250,500,50.0
1770199100.0389273,0.7526,0.53,-250,500,50.0
1770199100.0915594,0.6861,-5.01,-243,459,45.9
1770199100.163828,0.7889,2.32,-250,499,49.9
1770199100.21825,0.9521,12.66,-250,225,22.6
1770199100.2801178,1.0846,15.18,-250,200,20.0
1770199100.3415082,1.2268,13.45,-250,211,21.2
1770199100.403628,0.3322,36.18,-250,200,20.0
1770199100.4669597,0.9031,-13.27,-250,214,21.5
1770199105.6576614,-0.0762,-24.43,250,200,20.0
1770199105.7302082,-0.1608,-25.55,250,200,20.0
1770199105.8028316,-0.1563,-36.30,250,200,20.0
1770199105.876609,-0.0701,-34.01,250,200,20.0
1770199105.9499319,-0.7601,4.25,250,476,47.6
1770199106.0223837,-0.7329,6.96,250,402,40.2
1770199106.094212,0.0008,43.96,-250,200,20.0
1770199107.6828144,-0.2781,1.57,83,500,50.0
1770199107.7418225,-0.6062,-40.93,250,200,20.0
1770199107.802113,-0.6398,-44.94,250,200,20.0
1770199107.8758903,-0.5933,-42.61,250,200,20.0
1770199108.6226258,-0.0735,-37.96,250,200,20.0
1770199108.6853182,-0.0675,-38.02,250,200,20.0
1770199108.748846,-0.0635,-35.90,250,200,20.0
1770199108.8107748,0.2094,-24.99,19,200,20.0
1770199108.8721244,0.1946,-24.35,27,200,20.0
1770199108.934251,0.1769,-25.05,48,200,20.0
1770199109.0581577,0.1393,-28.96,111,200,20.0
1770199109.1205192,0.1460,-28.46,102,200,20.0
1770199109.8066027,-0.2307,-37.83,250,200,20.0
1770199109.8587554,-0.2345,-36.92,250,200,20.0
1770199109.9722438,-0.1839,-36.75,250,200,20.0
1770199110.0346076,-0.1616,-35.12,250,200,20.0
1770199110.0968127,-0.1740,-34.33,250,200,20.0
1770199110.1588733,-0.2989,-36.55,250,200,20.0
1770199110.2212718,-0.3741,-37.56,250,200,20.0
1770199110.284021,-0.4074,-36.93,250,200,20.0
1770199110.3458912,-0.3559,-37.67,250,200,20.0
1770199110.399787,0.0751,-21.56,107,200,20.0
1770199110.4619677,0.1558,-19.17,19,200,20.0
1770199110.5242562,0.2160,-15.45,-62,200,20.0
1770199110.6467218,0.2099,-13.02,-69,218,21.9
1770199110.7087188,0.1478,-19.00,24,200,20.0
1770199110.771562,0.0977,-21.72,89,200,20.0
1770199110.8343642,0.0709,-20.77,105,200,20.0
1770199114.073013,0.7322,28.24,-250,200,20.0
1770199114.1263382,0.7426,17.68,-250,200,20.0
1770199114.1872795,1.0264,-12.80,-250,222,22.3
1770199114.2504969,1.1030,-9.57,-250,313,31.3
1770199114.3130217,1.1029,-4.71,-250,466,46.6
1770199114.376884,1.0720,-0.70,-250,500,50.0
1770199114.4390438,1.0193,7.42,-250,386,38.7
1770199114.5012286,0.8366,11.57,-250,251,25.2
1770199114.5648375,0.7137,12.60,-250,226,22.7
1770199114.6286898,0.7992,19.45,-250,200,20.0
1770199114.6891544,0.7609,-32.02,-250,200,20.0
1770199114.752197,0.7368,-37.74,-250,200,20.0
1770199114.815193,0.7164,-38.79,-250,200,20.0
1770199114.8903124,0.6386,-40.98,-220,200,20.0
1770199114.9526718,0.5517,-46.52,-102,200,20.0
1770199115.0045109,0.6253,-35.71,-250,200,20.0
1770199115.0654585,0.6239,-37.82,-233,200,20.0
1770199115.118682,0.7472,-24.42,-250,200,20.0
1770199115.1821609,0.9083,-26.66,-250,200,20.0
1770199115.244688,0.9567,-26.00,-250,200,20.0
1770199115.3066156,0.9725,-27.51,-250,200,20.0
1770199115.37037,0.9666,-31.57,-250,200,20.0
1770199115.4325826,1.0052,-25.72,-250,200,20.0
1770199115.4854429,0.9398,-29.95,-250,200,20.0
1770199115.5476737,0.8933,-37.54,-250,200,20.0
1770199115.6101387,0.8606,-38.59,-250,200,20.0
1770199115.6725857,0.9152,-35.41,-250,200,20.0
1770199115.734303,0.9152,-36.84,-250,200,20.0
1770199115.797407,0.9396,-36.72,-250,200,20.0
1770199115.8626075,0.9468,-32.46,-250,200,20.0
1770199115.9141202,0.8824,-35.43,-250,200,20.0
1770199115.9772542,0.9109,-29.59,-250,200,20.0
1770199116.0393982,1.0204,-27.07,-250,200,20.0
1770199116.1036313,1.0539,-28.23,-250,200,20.0
1770199116.1665077,1.1049,-28.68,-250,200,20.0
1770199116.2205355,1.0395,-27.03,-250,200,20.0
1770199116.282957,1.0162,-28.29,-250,200,20.0
1770199121.0541322,0.7979,43.85,-250,200,20.0
1770199121.1483371,0.9469,62.85,-250,200,20.0
1770199121.2317314,0.9728,41.23,-250,200,20.0
1770199121.3256552,0.8459,63.65,-250,200,20.0
1770199121.4182887,0.8371,64.43,-250,200,20.0
1770199121.500877,0.9159,65.16,-250,200,20.0
1770199121.5940075,1.2732,68.44,-250,200,20.0
1770199121.6759074,1.4268,68.25,-250,200,20.0
1770199121.7585478,1.3593,66.47,-250,200,20.0
1770199123.2596602,1.4849,47.68,-250,200,20.0
1770199123.343245,1.5740,47.94,-250,200,20.0
1770199123.4254396,1.5525,46.01,-250,200,20.0
1770199123.5185778,1.3688,56.44,-250,200,20.0
1770199123.6018887,1.4237,59.33,-250,200,20.0
1770199123.6852882,1.6924,39.86,-250,200,20.0
1770199123.7683625,1.7138,36.76,-250,200,20.0
1770199123.9438827,1.7620,35.59,-250,200,20.0
1770199124.0259058,1.7498,36.55,-250,200,20.0
1770199124.119554,1.6154,59.89,-250,200,20.0
1770199124.2023003,1.6202,59.94,-250,200,20.0
1770199124.2849634,1.7053,59.77,-250,200,20.0
1770199124.3681185,1.7974,37.02,-250,200,20.0
1770199124.4614344,1.9357,40.75,-250,200,20.0
1770199124.543528,1.7296,59.44,-250,200,20.0
1770199124.6374807,1.6779,59.78,-250,200,20.0
1770199124.7203705,1.7276,61.53,-250,200,20.0
1770199125.158172,1.8723,61.45,-250,200,20.0
1770199125.2398398,1.8386,60.63,-250,200,20.0
1770199125.3346121,2.4987,48.53,-250,200,20.0
1770199125.4166267,1.7492,59.78,-250,200,20.0
1770199125.5798564,1.2787,53.38,-250,200,20.0
1770199125.6745498,1.7129,39.84,-250,200,20.0
1770199125.7583718,1.7421,42.36,-250,200,20.0
1770199125.8523924,1.7367,38.58,-250,200,20.0
1770199125.9358582,1.6476,25.26,-250,200,20.0
1770199126.018312,1.7112,60.38,-250,200,20.0
1770199126.100666,1.7328,60.55,-250,200,20.0
1770199126.1806338,1.7496,59.76,-250,200,20.0
1770199126.2632744,1.7601,58.33,-250,200,20.0
1770199126.3457983,1.2494,48.98,-250,200,20.0
1770199126.4298418,1.2251,38.83,-250,200,20.0
1770199126.5113928,1.2610,36.06,-250,200,20.0
1770199126.5937188,1.5065,43.92,-250,200,20.0
1770199126.6655693,1.5507,45.07,-250,200,20.0
1770199126.7482252,1.4685,41.81,-250,200,20.0
1770199126.8313255,1.3360,35.09,-250,200,20.0
1770199126.9156423,1.2862,29.41,-250,200,20.0
1770199126.9863224,1.3131,26.02,-250,200,20.0
1770199127.4244437,0.1463,-7.31,-19,390,39.1
1770199127.4968302,0.1412,-3.98,-21,481,48.1
1770199127.5698998,0.1748,-6.86,-33,405,40.5
1770199127.6305518,0.2032,-3.90,-44,482,48.3
1770199127.7044857,0.1878,3.72,-98,485,48.6
1770199127.7777302,0.0062,13.05,-109,218,21.8
1770199127.8495772,-0.0539,17.86,-96,200,20.0
1770199127.9103918,-0.2709,-18.59,250,200,20.0
1770199127.9835696,-0.1693,-29.37,250,200,20.0
1770199130.1796732,0.7333,-33.50,-250,200,20.0
1770199130.2629297,0.7449,-30.18,-250,200,20.0
1770199130.33429,0.6604,-2.12,-210,499,50.0
1770199130.4069886,0.5069,-5.08,-170,457,45.8
1770199130.479413,1.5546,31.49,-250,200,20.0
1770199130.56295,1.5005,14.52,-250,201,20.1
1770199130.62382,1.3039,-5.68,-250,441,44.2
1770199130.6975753,1.1633,-8.46,-250,351,35.1
1770199130.7708306,0.8988,-39.09,-250,200,20.0
1770199130.8322911,0.8204,-39.58,-250,200,20.0
1770199130.9050026,0.9202,-27.82,-250,200,20.0
1770199130.9687545,0.8488,-28.45,-250,200,20.0
1770199131.03123,0.9171,-33.34,-250,200,20.0
1770199131.1040564,1.0087,-28.20,-250,200,20.0
1770199131.167968,1.3034,-18.59,-250,200,20.0
1770199131.243026,1.4360,-14.00,-250,205,20.5
1770199131.3057477,0.5817,-5.12,-202,456,45.7
1770199131.3701103,0.4643,-4.00,-142,480,48.1
1770199131.4339185,0.4433,-11.52,-248,252,25.3
1770199131.4974122,0.3389,-16.45,-159,200,20.0
1770199131.5611815,0.3003,-22.64,-76,200,20.0
1770199131.6238961,0.1905,-33.40,103,200,20.0
1770199131.6891663,0.1812,-29.84,82,200,20.0
1770199131.752933,0.1202,-34.12,169,200,20.0
1770199131.8266313,0.0213,-38.78,250,200,20.0
1770199131.8885636,-0.0031,-38.39,250,200,20.0
1770199131.9504344,0.1144,-32.28,159,200,20.0
1770199132.0133579,0.1484,-29.85,111,200,20.0
1770199132.0746055,0.1766,-29.38,83,200,20.0
1770199132.1489718,0.1273,-31.89,145,200,20.0
1770199132.2122378,0.1427,-30.56,121,200,20.0
1770199132.274989,0.1492,-29.06,104,200,20.0
1770199132.3462794,0.1187,-29.99,137,200,20.0
1770199132.4093268,0.1289,-28.42,116,200,20.0
1770199132.4706404,0.1250,-27.66,113,200,20.0
1770199132.5433974,0.1462,-26.65,87,200,20.0
1770199132.6092143,0.1403,-27.14,96,200,20.0
1770199132.6709733,0.1106,-30.45,148,200,20.0
1770199132.7330718,0.0921,-32.37,179,200,20.0
1770199132.806274,0.0887,-32.19,181,200,20.0
1770199132.868136,0.0901,-32.59,183,200,20.0
1770199132.9397554,0.1489,-34.22,145,200,20.0
1770199133.002969,0.1893,-35.89,124,200,20.0
1770199133.0630612,0.1285,-42.27,227,200,20.0
1770199133.1343536,0.3748,46.79,-250,200,20.0
1770199133.2079585,0.5643,48.49,-250,200,20.0
1770199133.2800171,0.8792,38.27,-250,200,20.0
1770199133.3630476,0.7212,-2.11,-231,499,50.0
1770199133.4363444,0.7559,44.86,-250,200,20.0
1770199133.508996,0.8548,58.08,-250,200,20.0
1770199133.5810537,1.0143,60.20,-250,200,20.0
1770199133.6534488,1.1491,62.62,-250,200,20.0
1770199133.7374272,-0.3530,35.46,19,200,20.0
1770199133.8093739,-0.3257,38.89,-31,200,20.0
1770199133.884347,-0.3033,37.90,-42,200,20.0
1770199133.9566863,-0.3168,34.46,-3,200,20.0
1770199134.0324113,-0.3032,39.76,-57,200,20.0
1770199134.1043992,-0.3462,36.07,8,200,20.0
1770199134.176828,-0.3724,37.10,23,200,20.0
1770199134.2492368,1.2751,63.93,-250,200,20.0
1770199134.3323681,1.1253,60.69,-250,200,20.0
1770199134.405107,0.7762,36.36,-250,200,20.0
1770199134.478337,0.9201,52.26,-250,200,20.0
1770199134.5500147,1.0041,54.84,-250,200,20.0
1770199135.0966995,0.7782,47.01,-250,200,20.0
1770199135.1503081,0.8123,36.91,-250,200,20.0
1770199135.2226396,0.6345,25.88,-250,200,20.0
1770199135.2954495,0.7573,37.04,-250,200,20.0
1770199135.37822,0.6915,18.28,-250,200,20.0
1770199135.450113,0.8560,46.73,-250,200,20.0
1770199135.5226045,1.3605,14.76,-250,200,20.0
1770199135.5948331,-16.5007,-84.42,250,200,20.0
1770199135.6673512,2.0583,44.10,-250,200,20.0
