Timestamp,Offset_m,Heading_deg,Steer_deg,Speed_PWM,Raw_Speed
1770199908.7531257,-0.5420,57.51,5,200,20.0
1770199908.8059797,-0.5669,57.57,26,200,20.0
1770199908.8594775,-0.5729,57.59,31,200,20.0
1770199908.9322536,-0.5554,57.93,13,200,20.0
1770199908.986239,-0.5192,58.13,-18,200,20.0
1770199909.0378985,-0.4826,58.07,-49,200,20.0
1770199909.0903704,-0.4544,57.93,-72,200,20.0
1770199909.1432238,-0.4723,57.33,-52,200,20.0
1770199909.1971753,-0.5442,55.55,23,200,20.0
1770199909.240476,-0.5635,54.42,48,200,20.0
1770199909.291907,-0.6105,50.57,120,200,20.0
1770199909.3447347,-0.5437,49.64,70,200,20.0
1770199909.4006178,-0.4330,51.59,-40,200,20.0
1770199909.4533038,-0.4761,50.56,4,200,20.0
1770199909.4953027,-0.5453,49.42,73,200,20.0
1770199909.5773883,-0.5527,50.37,72,200,20.0
1770199909.6305203,-0.5104,51.62,25,200,20.0
1770199909.6827888,-0.4522,52.17,-28,200,20.0
1770199910.5561948,-1.6373,31.56,250,200,20.0
1770199910.6085165,-1.1605,53.64,250,200,20.0
1770199910.6703382,-1.2279,51.33,250,200,20.0
1770199910.722764,-0.8243,-19.02,250,200,20.0
1770199910.7868483,-1.1399,55.99,250,200,20.0
1770199910.8489287,-0.2419,12.88,96,221,22.1
1770199910.9128897,-0.2233,15.88,64,200,20.0
1770199910.9747953,-0.2111,17.32,42,200,20.0
1770199911.0294256,-0.1838,18.62,8,200,20.0
1770199911.0919557,-0.1845,17.60,17,200,20.0
1770199911.1548965,-0.2212,15.66,64,200,20.0
1770199911.2168808,-0.2272,13.60,82,209,21.0
1770199911.2786055,-0.1985,16.15,41,200,20.0
1770199911.3411822,-0.1676,16.30,13,200,20.0
1770199911.4036252,-0.2130,13.06,71,217,21.8
1770199911.4594262,-0.2055,13.30,65,214,21.4
1770199911.5215502,-0.2421,12.17,95,236,23.6
1770199911.5825555,-0.2032,17.84,31,200,20.0
1770199911.6449978,-0.2556,12.69,107,225,22.5
1770199911.7072077,-0.2601,12.99,111,219,21.9
1770199911.7696545,-0.2508,15.56,91,200,20.0
1770199911.8318906,-0.2748,12.68,122,225,22.5
1770199911.8945398,-0.2405,15.18,85,200,20.0
1770199911.948766,-0.2435,14.45,93,201,20.2
1770199912.011265,-0.2541,13.47,105,211,21.2
1770199912.074355,-0.2453,14.61,93,200,20.1
1770199912.1369946,-0.2765,13.18,124,215,21.6
1770199912.1984417,-0.2956,11.19,132,262,26.2
1770199912.2610872,-0.3110,11.10,143,264,26.5
1770199912.3155046,-0.2740,13.98,121,205,20.5
1770199912.378799,-0.3040,11.96,143,241,24.2
1770199912.4410832,-0.3064,12.34,147,232,23.2
1770199912.5039587,-0.3211,10.23,143,291,29.2
1770199912.5657945,-0.3381,8.96,140,334,33.4
1770199912.6283114,-0.3384,8.82,139,339,33.9
1770199912.6909566,-0.3400,8.94,141,334,33.5
1770199912.7461412,-0.3340,9.85,148,303,30.4
1770199912.8084178,-0.3518,8.82,147,338,33.9
1770199912.8715029,-0.3325,9.91,148,301,30.2
1770199912.9331152,-0.3527,8.79,147,340,34.0
1770199912.9958074,-0.3514,8.15,138,361,36.2
1770199913.058214,-0.3559,8.32,143,356,35.6
1770199913.114007,-0.3541,8.46,144,351,35.1
1770199913.176708,-0.3481,8.98,147,333,33.3
1770199913.2500112,-0.3446,9.03,145,331,33.2
1770199913.309948,-0.3470,8.91,145,335,33.6
1770199913.3625195,-0.3504,8.14,138,362,36.2
1770199913.425125,-0.3504,9.33,153,321,32.1
1770199913.4881246,-0.3511,9.52,156,314,31.5
1770199913.5419574,-0.2862,13.11,132,217,21.7
1770199913.6042562,-0.3078,10.33,135,288,28.8
1770199913.6666222,-0.2234,12.37,80,231,23.2
1770199913.7293704,-0.1597,9.81,29,305,30.5
1770199913.783769,-0.0706,-0.64,29,500,50.0
1770199913.8456876,-0.0510,4.90,-18,461,46.2
1770199913.9068897,-0.1434,-1.70,62,500,50.0
1770199913.9598007,-0.1105,-4.46,79,471,47.2
1770199914.0137687,-0.1344,-1.36,57,500,50.0
1770199914.0755277,-0.1292,-2.66,66,497,49.8
1770199914.1295862,-0.1318,-1.48,57,500,50.0
1770199914.1910508,-0.1135,-0.57,43,500,50.0
1770199914.2452948,-0.1163,-2.26,58,499,50.0
1770199914.3062203,-0.1000,0.02,34,500,50.0
1770199914.359532,-0.1348,-2.55,67,498,49.8
1770199914.4142883,-0.1292,-0.42,47,500,50.0
1770199914.4756362,-0.1623,-3.10,82,493,49.4
1770199914.5292864,-0.0930,-1.04,40,500,50.0
1770199914.5818524,-0.1626,-4.58,101,469,46.9
1770199914.643786,-0.0699,0.83,17,500,50.0
1770199914.6975799,0.4112,13.43,-250,212,21.2
1770199914.7595658,-0.0536,24.85,-152,200,20.0
1770199914.8129992,-0.0412,24.90,-163,200,20.0
1770199914.8662267,-0.0575,24.11,-143,200,20.0
1770199914.928258,-0.0442,25.74,-167,200,20.0
1770199914.9834542,-1.0830,41.09,250,200,20.0
1770199915.0369823,-1.0986,40.51,250,200,20.0
1770199915.0957434,-0.0606,24.20,-141,200,20.0
1770199915.1497152,-0.0575,24.46,-146,200,20.0
1770199915.203137,-0.0626,24.56,-142,200,20.0
1770199915.2644286,-0.0538,25.12,-154,200,20.0
1770199915.317925,-0.0716,24.61,-135,200,20.0
1770199915.3794396,-0.0651,25.20,-145,200,20.0
1770199915.4325755,-0.0799,23.45,-118,200,20.0
1770199915.488726,-1.0910,41.00,250,200,20.0
1770199915.5412784,-0.0782,24.63,-129,200,20.0
1770199915.6017654,-0.0959,24.37,-112,200,20.0
1770199915.6574984,-1.1186,41.36,250,200,20.0
1770199915.7129164,-1.1151,41.50,250,200,20.0
1770199915.7736776,-1.1152,41.33,250,200,20.0
1770199915.826836,-1.1340,40.72,250,200,20.0
1770199915.8811033,-1.1335,40.56,250,200,20.0
1770199915.9437077,-1.1304,40.78,250,200,20.0
1770199915.996153,-1.1274,41.10,250,200,20.0
1770199916.0532234,-1.1332,41.47,250,200,20.0
1770199916.112976,-1.1327,41.52,250,200,20.0
1770199916.1657364,-1.1344,41.41,250,200,20.0
1770199916.217205,-0.1228,23.55,-82,200,20.0
1770199916.2808201,-1.1355,40.38,250,200,20.0
1770199916.335662,-1.1256,41.06,250,200,20.0
1770199916.3867955,-0.1214,23.21,-81,200,20.0
1770199916.4512186,-1.1323,40.66,250,200,20.0
1770199916.5036788,-1.1435,40.47,250,200,20.0
1770199916.5572703,-1.1307,41.16,250,200,20.0
1770199916.6184442,-1.1312,41.09,250,200,20.0
1770199916.6717687,-1.1330,40.75,250,200,20.0
1770199916.7252388,-1.1316,40.69,250,200,20.0
1770199916.7841744,0.2321,18.28,-250,200,20.0
1770199916.8392162,-1.1441,40.37,250,200,20.0
1770199916.8974884,-1.1403,40.41,250,200,20.0
1770199916.9525068,-1.1469,40.03,250,200,20.0
1770199917.0134475,-1.1483,39.96,250,200,20.0
1770199917.0679345,-1.1500,39.85,250,200,20.0
1770199917.1208534,-1.1592,40.24,250,200,20.0
1770199917.1750553,-1.1577,40.35,250,200,20.0
1770199917.235641,-1.1608,40.32,250,200,20.0
1770199917.288948,-1.1574,40.07,250,200,20.0
1770199917.3427591,-1.1514,40.49,250,200,20.0
1770199917.4039774,-1.1512,40.32,250,200,20.0
1770199917.4594064,-1.1525,39.95,250,200,20.0
1770199918.219506,-1.2844,35.08,250,200,20.0
1770199918.273474,-1.3796,31.75,250,200,20.0
1770199918.341524,-1.3908,31.25,250,200,20.0
1770199918.3974428,-1.3820,30.23,250,200,20.0
1770199918.468728,0.0078,28.06,-231,200,20.0
1770199918.5202155,-1.3366,23.19,250,200,20.0
1770199918.5742755,-1.3182,21.01,250,200,20.0
1770199918.6259568,-1.3018,18.03,250,200,20.0
1770199918.6791172,-1.2849,17.09,250,200,20.0
1770199918.7322693,-1.2726,19.06,250,200,20.0
1770199918.7849302,-1.2893,20.52,250,200,20.0
1770199918.8281367,-1.3438,19.59,250,200,20.0
1770199924.2186465,1.1624,37.64,-250,200,20.0
1770199924.280347,0.7081,1.03,-250,500,50.0
1770199924.4535065,0.7405,-9.27,-250,323,32.4
1770199924.506696,0.5120,-28.48,-212,200,20.0
1770199924.5695977,0.6065,-29.60,-250,200,20.0
1770199924.6218982,0.7522,25.56,-250,200,20.0
1770199924.6828787,0.7526,25.02,-250,200,20.0
1770199924.7356143,0.7578,24.63,-250,200,20.0
1770199924.7972295,0.7433,22.67,-250,200,20.0
1770199924.850026,0.7482,22.07,-250,200,20.0
1770199924.9120684,0.7434,21.71,-250,200,20.0
1770199924.9651077,0.7365,21.44,-250,200,20.0
1770199925.0267687,0.7269,22.37,-250,200,20.0
1770199925.088794,0.7192,22.62,-250,200,20.0
1770199925.1413333,0.7093,20.55,-250,200,20.0
1770199925.1944964,0.7176,18.66,-250,200,20.0
1770199925.2564905,0.7164,15.63,-250,200,20.0
1770199925.3199635,-1.1370,16.80,250,200,20.0
1770199925.3734396,-0.8473,28.77,250,200,20.0
1770199925.427126,-0.8904,26.60,250,200,20.0
1770199925.4885366,-1.1252,15.57,250,200,20.0
1770199925.54189,-1.2893,7.61,250,380,38.1
1770199925.603782,-1.3474,5.56,250,444,44.5
1770199925.6569762,-1.4032,1.53,250,500,50.0
1770199925.7193236,-1.3192,5.96,250,433,43.4
1770199925.772187,-1.2402,11.19,250,262,26.2
1770199925.8344452,-1.3888,4.90,250,461,46.2
1770199925.8876781,-1.5415,-1.38,250,500,50.0
1770199925.9490545,-1.7465,-11.64,250,249,25.0
1770199926.0115056,-1.8136,-15.93,250,200,20.0
1770199926.0647902,-1.7194,-11.90,250,243,24.3
1770199926.1164284,0.7591,18.38,-250,200,20.0
1770199926.179624,-1.0892,18.50,250,200,20.0
1770199926.2329898,-0.8458,27.54,250,200,20.0
1770199926.2947507,-0.9516,23.60,250,200,20.0
1770199926.3567157,-1.2367,10.41,250,285,28.6
1770199926.409599,-1.1892,12.20,250,235,23.6
1770199926.4624686,-1.2121,10.38,250,286,28.7
1770199926.524807,-1.2700,7.42,250,387,38.7
1770199926.577921,-1.3449,3.37,250,490,49.1
1770199926.639495,-0.2568,45.63,-144,200,20.0
1770199926.693052,-0.1288,48.13,-250,200,20.0
1770199926.7541432,-1.4144,-6.28,250,423,42.4
1770199926.807502,0.7210,55.46,-250,200,20.0
1770199926.8684962,0.8406,59.09,-250,200,20.0
1770199926.9208643,1.6639,64.12,-250,200,20.0
1770199926.9735982,-1.2210,8.28,250,357,35.8
1770199927.034399,0.5868,25.10,-250,200,20.0
1770199927.086064,-1.6172,-28.34,250,200,20.0
1770199927.1395366,-1.3513,-15.88,250,200,20.0
1770199927.192579,1.1479,38.85,-250,200,20.0
1770199927.2570107,-0.7659,35.01,250,200,20.0
1770199927.3129976,-0.9409,32.32,250,200,20.0
1770199933.0151002,0.7683,35.78,-250,200,20.0
1770199933.069833,-0.6603,45.33,204,200,20.0
1770199933.1325023,-0.7126,43.09,250,200,20.0
1770199933.185604,-0.7687,39.04,250,200,20.0
1770199933.239153,-0.7943,35.11,250,200,20.0
1770199933.3019905,-0.7613,34.45,250,200,20.0
1770199933.3545945,-0.7502,34.94,250,200,20.0
1770199933.4365182,-0.7584,34.66,250,200,20.0
1770199933.5000827,-0.7743,34.91,250,200,20.0
1770199933.551518,-0.7736,35.55,250,200,20.0
1770199933.604602,-0.7702,35.17,250,200,20.0
1770199933.6678414,-0.7847,34.17,250,200,20.0
1770199933.720239,-0.7784,34.46,250,200,20.0
1770199933.7745206,-0.7764,34.45,250,200,20.0
1770199933.8274984,-0.7746,34.61,250,200,20.0
1770199933.8902764,-0.7758,35.15,250,200,20.0
1770199933.9426577,-0.7643,36.49,250,200,20.0
1770199933.9955904,-0.6445,46.61,181,200,20.0
1770199934.0469217,0.8293,29.91,-250,200,20.0
1770199934.1088812,-0.4455,-20.55,250,200,20.0
1770199934.161998,1.0512,31.28,-250,200,20.0
1770199934.2177224,0.6573,52.09,-250,200,20.0
1770199934.2820342,0.5315,45.69,-250,200,20.0
1770199934.365286,0.8255,17.69,-250,200,20.0
1770199949.047051,-0.4067,41.67,16,200,20.0
1770199949.1095536,-0.4139,41.41,24,200,20.0
1770199949.1608725,-0.4694,40.17,81,200,20.0
1770199949.2156343,0.4244,50.06,-250,200,20.0
1770199949.2662015,0.2897,47.57,-250,200,20.0
1770199949.320287,0.4827,50.98,-250,200,20.0
1770199949.3816595,0.2130,49.76,-250,200,20.0
1770199949.4351294,0.6383,56.28,-250,200,20.0
1770199949.4876513,0.6870,56.80,-250,200,20.0
1770199949.5426462,-0.2412,44.90,-151,200,20.0
1770199949.5938518,0.6474,56.71,-250,200,20.0
1770199949.655154,0.6501,56.70,-250,200,20.0
1770199949.7078893,0.5477,55.04,-250,200,20.0
1770199949.7606192,0.5994,55.65,-250,200,20.0
1770199949.8133934,0.5514,55.13,-250,200,20.0
1770199949.86583,0.5862,55.48,-250,200,20.0
1770199949.9199908,0.5486,54.98,-250,200,20.0
1770199949.9724543,0.4782,54.67,-250,200,20.0
1770199950.0330117,1.5377,66.04,-250,200,20.0
1770199950.0842383,0.0590,-0.43,-16,500,50.0
1770199960.3439958,0.9438,38.34,-250,200,20.0
1770199960.4155622,0.9520,39.23,-250,200,20.0
1770199960.4789484,0.9582,39.18,-250,200,20.0
1770199960.5525248,0.9708,39.71,-250,200,20.0
1770199960.623999,0.9783,40.09,-250,200,20.0
1770199960.6966717,0.9777,39.77,-250,200,20.0
1770199960.7600737,0.9784,39.82,-250,200,20.0
1770199960.834271,0.9749,39.69,-250,200,20.0
1770199960.9070437,0.9673,39.22,-250,200,20.0
1770199960.9708576,0.9679,39.13,-250,200,20.0
1770199961.043777,0.9810,39.91,-250,200,20.0
1770199961.107714,0.9863,40.18,-250,200,20.0
1770199961.1793497,0.9850,39.70,-250,200,20.0
1770199961.2536256,0.9865,39.58,-250,200,20.0
1770199961.3255177,0.9828,39.53,-250,200,20.0
1770199965.7232184,0.9743,38.55,-250,200,20.0
1770199965.8678722,1.0233,37.41,-250,200,20.0
1770199965.9307184,1.0480,37.53,-250,200,20.0
1770199966.0044272,1.0727,37.83,-250,200,20.0
1770199966.0769713,1.0902,38.47,-250,200,20.0
1770199966.1498191,1.0713,38.59,-250,200,20.0
1770199966.22352,1.0558,37.58,-250,200,20.0
1770199966.2854812,1.0821,40.29,-250,200,20.0
1770199966.3580496,1.0850,40.62,-250,200,20.0
1770199966.4307644,1.0827,40.03,-250,200,20.0
1770199966.5034554,1.0812,40.11,-250,200,20.0
1770199966.5895212,1.0742,39.38,-250,200,20.0
1770199966.6637309,1.0796,40.05,-250,200,20.0
1770199966.7338705,1.0696,38.84,-250,200,20.0
1770199966.7977421,1.0644,38.31,-250,200,20.0
1770199966.8735325,1.0672,38.01,-250,200,20.0
1770199966.9365454,1.0612,37.53,-250,200,20.0
1770199967.0092173,1.0558,37.44,-250,200,20.0
1770199967.0843265,1.0534,39.15,-250,200,20.0
1770199967.1544664,1.0523,40.06,-250,200,20.0
1770199967.226916,1.0536,40.45,-250,200,20.0
1770199967.300096,1.0468,40.40,-250,200,20.0
1770199967.3733537,1.0486,41.33,-250,200,20.0
1770199967.4475195,0.9926,40.03,-250,200,20.0
1770199967.5212142,0.9912,41.90,-250,200,20.0
1770199967.5965118,0.9977,44.19,-250,200,20.0
1770199967.6676147,0.6260,34.46,-250,200,20.0
1770199967.740627,0.4696,32.02,-250,200,20.0
1770199967.8133645,0.4979,33.26,-250,200,20.0
1770199967.8856883,0.2454,17.02,-250,200,20.0
1770199967.9580057,0.1997,12.93,-250,220,22.0
1770199968.0310729,0.1302,7.82,-135,373,37.3
1770199968.104068,0.2445,11.30,-250,259,25.9
1770199968.176675,0.3607,15.92,-250,200,20.0
1770199968.2479463,0.2632,10.23,-250,291,29.2
1770199968.3099942,0.2910,10.98,-250,268,26.8
1770199968.3927488,0.3073,13.12,-250,217,21.7
1770199968.4574213,0.1623,-3.50,-30,488,48.9
1770199968.5312066,0.1352,-3.09,-23,494,49.4
1770199968.605349,0.1881,5.49,-125,446,44.7
1770199968.665309,0.1945,5.66,-131,441,44.2
1770199968.7395396,0.1883,5.04,-118,458,45.9
1770199968.8144557,0.1029,-5.16,-1,455,45.5
1770199968.886678,0.1213,-4.21,-12,476,47.7
1770199968.9581957,0.1239,-4.95,-11,460,46.1
1770199969.0313945,0.1211,-4.09,-13,479,47.9
1770200113.842366,-0.2609,8.28,87,357,35.8
1770200113.904632,-0.2996,2.11,86,499,50.0
1770200113.9668055,-0.2792,5.29,76,452,45.2
1770200114.0290782,-0.2788,5.53,77,445,44.6
1770200114.0911794,-0.2845,4.54,76,470,47.0
1770200114.154019,-0.3003,1.92,87,500,50.0
1770200114.2177184,-0.2711,6.28,78,423,42.4
1770200114.271678,-0.2359,11.68,89,248,24.9
1770200114.3347797,-0.3171,-1.37,119,500,50.0
1770200114.39672,-0.2463,9.75,88,307,30.7
1770200114.458887,-0.2871,3.26,76,492,49.2
1770200114.5215483,-0.2960,2.35,83,499,49.9
1770200114.5840306,-0.2282,12.76,84,223,22.4
1770200114.6376016,-0.2424,10.41,89,285,28.6
1770200114.7014518,-0.2478,10.06,91,296,29.7
1770200114.7636657,-0.2169,15.26,64,200,20.0
1770200114.8253214,-0.3889,-11.01,250,267,26.7
1770200114.887203,-0.2913,3.65,77,486,48.7
