Timestamp,Offset_m,Heading_deg,Steer_deg,Speed_PWM,Raw_Speed
1770203120.3560896,-0.2162,14.52,69,201,20.1
1770203134.6064312,-0.5899,-34.72,135,200,20.0
1770203134.6891024,-0.1093,-28.72,135,200,20.0
1770203134.7608147,0.3272,-25.73,-75,200,20.0
1770203134.8427072,0.7760,1.50,-108,500,50.0
1770203135.0791569,0.5666,31.93,-108,200,20.0
1770203135.1524956,0.5050,39.46,-108,200,20.0
1770203135.2244613,0.4741,39.52,-108,200,20.0
1770203135.286534,0.2462,18.90,-108,200,20.0
1770203135.359649,0.1759,14.60,-108,200,20.1
1770203135.4223535,0.1299,26.30,-108,200,20.0
1770203135.4845417,-0.0663,17.20,-80,200,20.0
1770203135.557726,-0.2085,15.88,52,200,20.0
1770203135.6186013,-0.1159,43.92,-108,200,20.0
1770203135.6929939,-1.7534,17.51,135,200,20.0
1770203135.7540514,-1.6603,31.89,135,200,20.0
1770203135.8275988,-0.5951,30.53,135,200,20.0
1770203135.889312,-0.9121,7.71,135,377,37.7
1770203135.9524312,-1.0373,-4.02,135,480,48.0
1770203136.015045,0.8436,53.43,-108,200,20.0
1770203136.0783176,0.7575,55.20,-108,200,20.0
1770203136.130111,0.5615,51.46,-108,200,20.0
1770203136.1944082,0.4421,47.91,-108,200,20.0
1770203136.254285,0.2977,41.76,-108,200,20.0
1770203136.3170485,0.1354,32.84,-108,200,20.0
1770203136.3795836,0.0805,45.42,-108,200,20.0
1770203136.440369,-0.2680,27.99,6,200,20.0
1770203136.5023491,-0.6019,-8.63,135,345,34.6
1770203136.564895,-0.4752,-18.35,135,200,20.0
1770203136.619358,-0.5315,-14.04,135,204,20.5
1770203136.7412329,1.9058,48.89,-108,200,20.0
1770203136.8653965,1.6002,31.93,-108,200,20.0
1770203137.0513806,1.5201,31.41,-108,200,20.0
1770203137.1127245,1.7194,44.78,-108,200,20.0
1770203137.1758866,1.0334,24.66,-108,200,20.0
1770203137.3010533,0.7017,17.66,-108,200,20.0
1770203137.3641534,-0.2997,8.21,109,360,36.0
1770203137.427165,1.3677,55.15,-108,200,20.0
1770203137.488645,1.3284,44.18,-108,200,20.0
1770203137.5413094,1.3070,49.01,-108,200,20.0
1770203137.603383,1.2926,50.72,-108,200,20.0
1770203137.65943,1.4121,52.36,-108,200,20.0
1770203137.7211802,1.3948,52.50,-108,200,20.0
1770203137.7736053,1.3747,45.26,-108,200,20.0
1770203137.8360074,0.9830,37.06,-108,200,20.0
1770203144.6597056,0.8160,-6.26,-108,424,42.4
1770203149.7552805,0.2182,-13.02,-76,218,21.9
1770203149.8175383,0.2365,-7.20,-66,394,39.4
1770203149.8712623,0.1808,-28.25,70,200,20.0
1770203149.9327707,0.2236,-20.11,-31,200,20.0
1770203149.98597,0.2707,-12.00,-108,240,24.0
1770203150.0516763,0.2814,-14.66,-108,200,20.1
1770203150.1047797,0.3066,-9.51,-108,315,31.5
1770203150.1678467,0.3110,-7.86,-108,372,37.2
1770203150.2291253,0.3036,-6.93,-99,403,40.3
1770203150.2911465,0.2997,8.05,-108,365,36.6
1770203150.4059405,0.2376,11.72,-108,247,24.8
1770203161.2817473,4.5896,76.68,-108,200,20.0
1770203161.3442485,0.9213,56.15,-108,200,20.0
1770203161.4063451,-7.9184,-79.25,135,200,20.0
1770203161.4604726,-5.3329,-72.55,135,200,20.0
1770203161.5221164,6.3086,80.75,-108,200,20.0
1770203161.5851393,16.3009,85.64,-108,200,20.0
1770203171.3916252,-1.9244,-7.16,135,395,39.6
1770203174.449242,-1.1435,-62.54,135,200,20.0
1770203175.2639823,-0.8905,-54.53,135,200,20.0
1770203175.3358772,-0.9817,-60.46,135,200,20.0
1770203175.5622406,-0.8888,-56.75,135,200,20.0
1770203175.6342194,-0.9289,-60.43,135,200,20.0
1770203186.184565,0.1200,26.79,-108,200,20.0
1770203188.5691192,0.2270,17.14,-108,200,20.0
1770203188.6723077,0.2441,15.03,-108,200,20.0
1770203188.8772187,-0.2585,58.55,-108,200,20.0
1770203188.9683504,-1.2340,34.94,135,200,20.0
1770203189.0727787,-2.9709,-47.20,135,200,20.0
1770203189.3678558,-2.6669,-66.48,135,200,20.0
1770203189.473036,-1.3575,24.98,135,200,20.0
1770203189.5761287,-1.7923,8.91,135,335,33.6
1770203189.6685271,-1.7151,13.95,135,205,20.6
1770203189.7731888,-1.7136,14.68,135,200,20.1
1770203190.3732626,-1.3910,33.98,135,200,20.0
1770203190.4774566,-1.3724,34.41,135,200,20.0
1770203190.5695102,-1.4373,34.18,135,200,20.0
1770203190.6754043,-1.4337,35.27,135,200,20.0
1770203190.767435,-1.4914,36.06,135,200,20.0
1770203190.8716626,-1.4871,36.97,135,200,20.0
1770203190.9767268,0.8547,40.85,-108,200,20.0
1770203191.079861,0.6271,38.24,-108,200,20.0
1770203191.172666,0.6590,40.15,-108,200,20.0
1770203191.2749455,0.8137,42.91,-108,200,20.0
1770203191.367597,0.9722,46.47,-108,200,20.0
1770203191.4723675,0.8829,46.18,-108,200,20.0
1770203191.564985,0.9208,46.16,-108,200,20.0
1770203191.6687243,0.9555,47.75,-108,200,20.0
1770203191.7630272,0.8254,46.16,-108,200,20.0
1770203191.8562133,0.9315,48.43,-108,200,20.0
1770203191.9478002,1.1253,51.59,-108,200,20.0
1770203192.0520723,1.3281,54.84,-108,200,20.0
1770203192.145108,1.5261,57.32,-108,200,20.0
1770203192.2373052,1.7533,59.91,-108,200,20.0
1770203192.3315973,1.7963,60.60,-108,200,20.0
1770203192.4360213,1.7501,59.95,-108,200,20.0
1770203192.5292077,1.9471,61.91,-108,200,20.0
1770203192.6241465,1.8853,61.24,-108,200,20.0
1770203194.442622,0.9120,42.69,-108,200,20.0
1770203194.6262186,1.1674,49.73,-108,200,20.0
1770203194.731072,1.0464,48.47,-108,200,20.0
1770203194.82715,1.0216,49.56,-108,200,20.0
1770203195.114594,0.7209,43.12,-108,200,20.0
1770203195.1934774,1.2239,53.68,-108,200,20.0
1770203195.2987087,1.3303,55.30,-108,200,20.0
1770203196.954088,1.1595,52.59,-108,200,20.0
1770203197.816265,1.8162,61.60,-108,200,20.0
1770203197.911623,1.5856,55.96,-108,200,20.0
1770203198.0072806,1.4560,53.32,-108,200,20.0
1770203198.1099155,1.2069,24.22,-108,200,20.0
1770203198.2024665,1.3663,44.80,-108,200,20.0
1770203198.2940617,1.3132,50.06,-108,200,20.0
1770203198.3873985,0.6482,36.10,-108,200,20.0
1770203198.4786568,0.6823,36.49,-108,200,20.0
1770203198.5724738,0.7738,35.50,-108,200,20.0
1770203198.6541877,0.9275,37.14,-108,200,20.0
1770203198.7467098,-0.4259,65.87,-108,200,20.0
1770203198.8402278,-0.3750,65.02,-108,200,20.0
1770203198.9334724,-0.3643,64.76,-108,200,20.0
1770203199.0269847,1.5116,47.89,-108,200,20.0
1770203199.1319852,1.3243,31.91,-108,200,20.0
1770203199.2277908,1.3848,44.32,-108,200,20.0
1770203199.3210404,1.4917,51.19,-108,200,20.0
1770203199.4258742,1.5010,48.49,-108,200,20.0
1770203199.5202749,1.5250,52.98,-108,200,20.0
1770203199.613282,1.3089,49.90,-108,200,20.0
1770203200.9287426,1.4999,78.12,-108,200,20.0
1770203203.9505343,-2.6680,-50.64,135,200,20.0
1770203204.0546665,-2.6428,-44.57,135,200,20.0
1770203204.1471932,-2.3348,-40.18,135,200,20.0
1770203204.3434155,-2.4165,-41.92,135,200,20.0
1770203204.4466608,-1.5860,-4.99,135,459,46.0
1770203204.543835,0.0713,38.63,-108,200,20.0
1770203213.303916,1.1880,52.22,-108,200,20.0
1770203213.3975356,1.1252,51.54,-108,200,20.0
1770203213.4813957,1.1234,51.94,-108,200,20.0
1770203213.6569338,1.2720,54.65,-108,200,20.0
1770203213.7523777,1.3372,55.21,-108,200,20.0
1770203213.8335633,1.3073,54.20,-108,200,20.0
1770203213.929917,1.1177,51.10,-108,200,20.0
1770203214.0213675,1.0519,47.29,-108,200,20.0
1770203214.1031551,1.2787,49.36,-108,200,20.0
1770203214.1964517,1.3144,51.13,-108,200,20.0
1770203214.2808583,1.3671,51.70,-108,200,20.0
1770203214.3749475,1.4326,53.55,-108,200,20.0
1770203214.4688685,1.5846,56.63,-108,200,20.0
1770203214.5531113,1.7079,55.03,-108,200,20.0
1770203214.6454945,1.5480,39.86,-108,200,20.0
1770203215.1347156,-0.0409,68.30,-108,200,20.0
1770203215.2276502,-0.0656,68.45,-108,200,20.0
1770203215.3311555,-0.2708,67.82,-108,200,20.0
1770203215.434842,1.8811,57.42,-108,200,20.0
1770203215.5390236,1.5179,50.30,-108,200,20.0
1770203215.6314933,1.3457,47.56,-108,200,20.0
1770203215.7344315,1.0216,34.27,-108,200,20.0
1770203215.8379693,1.7152,53.10,-108,200,20.0
1770203215.9408855,-0.0213,68.70,-108,200,20.0
1770203216.0439029,0.0227,68.75,-108,200,20.0
1770203216.1367173,0.0300,68.26,-108,200,20.0
1770203216.2502108,-0.1823,68.12,-108,200,20.0
1770203216.3430984,-0.9403,42.11,135,200,20.0
1770203216.446285,-1.1464,28.38,135,200,20.0
1770203216.5499651,-1.0788,30.39,135,200,20.0
1770203265.2189643,-0.4646,-0.42,135,500,50.0
1770203265.3287888,-0.4451,0.96,135,500,50.0
1770203265.4178867,-1.0229,-44.98,135,200,20.0
1770203265.5221384,-0.9891,-38.54,135,200,20.0
1770203265.626327,-1.0344,-41.31,135,200,20.0
1770203265.7313688,-0.9187,-34.22,135,200,20.0
1770203265.8228781,0.7433,54.44,-108,200,20.0
1770203265.9275823,0.9521,60.77,-108,200,20.0
1770203266.034297,1.6212,64.37,-108,200,20.0
